TopLevel,SecondLevel,ThirdLevel,FourthLevel,FifthLevel,Keyword,StartRank,EndRank,RankChange,EndClicks,ClicksChange,SearchVolume,03/2021,04/2021,05/2021,06/2021,07/2021,08/2021,09/2021,10/2021,11/2021,12/2021,01/2022,02/2022,03/2022,04/2022,05/2022,06/2022,07/2022,08/2022,09/2022,10/2022,11/2022,12/2022,01/2023,02/2023,03/2023,04/2023,05/2023,06/2023,07/2023,08/2023,09/2023,10/2023,11/2023,12/2023,01/2024,02/2024,03/2024,04/2024,05/2024,06/2024,07/2024,08/2024,09/2024,10/2024,11/2024,12/2024
nz,,,,,nz ads,,32,,0,0,,,,26,,,29,,32,,,41,,,,,,,,,,27,37,,80,69,,66,,,,,,,,,,,,,,,43,,32,,
nz,,,,,online stock trading nz,,79,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,56,,,,,,,,,,74,,79
nz,,,,,trade staff nz,,66,,0,0,,,61,,,,,,85,,60,,,53,,55,,,,55,,58,,50,,,,,47,,,,,64,75,,78,,74,,67,,,,,66,
nz,,,,,minimum age to work in nz,,5,,0,0,,,,,,4,,4,,4,,4,,,4,,4,,4,4,,6,,5,5,,7,6,,5,5,,5,6,,6,,,,6,,13,,11,,5,
nz,,,,,sick leave in nz,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
nz,,,,,how to invest money nz,,33,,0,0,,,49,,,34,,52,,44,,36,,,,26,28,,27,28,,25,,26,24,,26,30,,19,,28,29,,54,,,,,,,,,,31,,33
nz,,,,,data entry work from home nz,,97,,0,0,,,57,,,63,,,,,,52,,,,,,,75,,,61,,,,,,94,,45,,,,,,,,,,,,,,,97,,
nz,,,,,living wage 2024 nz,,6,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,
nz,,,,,how to calculate tax refund nz,,8,,0,0,,,,,,9,,9,,8,,,6,,,8,,9,8,,10,,9,8,,,,16,,12,12,,19,14,,11,13,,20,,,15,,10,,8,
nz,,,,,calculate tax return nz,,7,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,7,,
nz,,,,,liquidation auctions nz,,58,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,75,,,,,,,37,,58,,
nz,,,,,dept of labour nz,,11,,0,0,,,,,,,,,,,,,,,15,17,,21,,17,19,,,,8,,,,9,7,,12,17,,12,15,,16,,16,,15,,14,,11,
nz,,,,,nz domestic violence,,50,,0,0,,,,,,,,,,,,,,,,,,,21,,,,53,34,,37,36,,34,41,,51,44,,42,59,,55,,57,,61,,40,,50,
nz,,,,,franchise nz for sale,,21,,0,0,,,,17,,,,,,,,,,,,,,,,,,12,12,,12,,13,,,,24,,24,22,,28,33,,16,,17,,17,,21,,
nz,,,,,best side hustles nz,,63,,0,0,,,,,,17,,20,,15,,,19,,,22,15,,20,,19,21,,18,21,,23,23,,33,,31,28,,36,35,,66,,73,,53,,40,,63,
nz,,,,,nz superannuation application form,,68,,0,0,,,,,,82,,98,,100,,,,,91,,,,,,,,,98,,,73,80,,65,,61,55,,80,95,,74,,74,,81,,74,,68,
nz,,,,,investment for beginners nz,,44,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,20,,29,45,,47,,47,,34,,34,,44,
nz,,,,,payroll nz,,43,,0,0,,,,,,,36,,26,,,38,,,46,61,,57,,54,29,,,,37,37,,50,50,,64,,68,72,,47,55,,52,,51,,49,,43,,
nz,,,,,real estate fees calculator nz,,97,,0,0,,,82,,,,,,,,,,,,,,,,,,,77,,74,74,,86,88,,77,,,,,43,,59,,,,75,,93,,,97,
nz,,,,,trademark check nz,,8,,0,0,,,,4,,4,,,5,,5,,,2,,2,,2,2,,2,,,2,,,,,2,,,,,,,,,,,4,,9,,8,,8,
nz,,,,,nz rate,,53,,0,0,,,,,,78,,,,,,79,,,86,,67,83,,59,82,,43,,,67,,51,60,,62,65,,,,,,,,,,,53,,53,,
nz,,,,,nz directors search,,4,,0,0,,,,,,,,,,,,,,,,,,,4,5,,5,5,,5,5,,5,,4,8,,10,12,,9,11,,10,,,9,,6,,4,
nz,,,,,basis nz,,26,,0,0,,,8,,,12,,6,,8,,5,,,28,,5,8,,33,,4,4,,5,6,,6,,5,14,,16,19,,23,35,,33,,14,,20,,26,,
nz,,,,,nz scanner frequencies,,17,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,20,,17,,18,,17,
nz,,,,,contract jobs nz,,11,,0,0,,,,8,,,7,,7,,6,,,,,,,7,,,,,,8,,,7,,8,,9,,,10,10,,11,,11,,12,,8,,12,,11
nz,,,,,list of scammer phone numbers nz,,59,,0,0,,,,,,,,,,,32,,39,,,55,,50,46,,40,51,,41,,45,48,,46,45,,42,52,,53,65,,74,,75,,91,,76,,59,
nz,,,,,emergency alert today nz,,54,,0,0,,,,,,,,,,68,,,,,86,,,,,76,,90,76,,75,,56,70,,61,81,,,,,,,,,,,,,,,54,
nz,,,,,tax on petrol nz,,49,,0,0,,,41,,,57,,54,,52,,46,,,,,,,,,,,,,41,38,,40,,46,71,,54,48,,,,,68,,,,,,,49,
nz,,,,,nz govt jobs nz,,77,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,70,86,,70,,,,91,,,,,,77
nz,,,,,nz post parcel sizes and prices,,89,,0,0,,,,,,,,,,,,,,,,,,,,,,72,58,,62,77,,,,,60,,56,61,,50,78,,80,,81,,83,,89,,
nz,,,,,retirement calculator nz,,87,,0,0,,,,,,62,,75,69,,,70,,,,68,,63,70,,,,,,,81,48,,76,74,,65,77,,,,,100,,,,68,,81,,87,
nz,,,,,nz pension rates,,60,,0,0,,,,,,50,35,,41,,39,,,49,,44,,39,,35,36,,47,40,,46,,45,56,,51,47,,46,51,,94,,79,,64,,55,,60,,
nz,,,,,nz financial advice,,48,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,22,,38,43,,,,38,,35,,32,,48,
nz,,,,,closing down sales nz,,13,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,13,
nz,,,,,single status certificate nz,,62,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,62,
nz,,,,,employment agreement template nz,,1,,0,0,,,2,,,3,,3,,3,,2,,,,2,2,,2,,2,2,,2,2,,2,,2,2,,2,2,,2,2,,2,,2,,1,,1,,1,
nz,,,,,nz biz buy sell,,11,,0,0,,,,,,,,27,,24,,16,,,,25,,,20,,16,17,,10,14,,15,,16,18,,20,17,,,,,13,,14,,11,,12,,11,
nz,,,,,how long are you liable after selling a house nz,,43,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,60,,63,,50,,44,,38,,43,
nz,,,,,claim tax back nz,,10,,0,0,,,,9,,,8,,5,,5,,,,,,,,,,,,,,,,,,,,,,,8,,13,12,,9,,8,,9,,,,10
nz,,,,,domestic flights nz jetstar,,31,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,
nz,,,,,nz company website,,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,3,3,,5,,
nz,,,,,mussel inn nz,,55,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,46,34,,49,,39,,36,,53,,55
nz,,,,,employment contracts template nz,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,,2,2,,2,,,,1,,1,,
nz,,,,,report scam text nz,,68,,0,0,,,,,,,,,,,,,,,,,,,45,42,,39,34,,37,38,,37,,51,36,,49,44,,63,,,,,,68,,68,,68,
nz,,,,,smoke nz,,52,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,35,,52,,
nz,,,,,time and a half nz,,4,,0,0,,,,,,7,,5,,7,,4,,,5,,4,4,,5,4,,4,,5,4,,9,5,,5,3,,5,,4,4,,4,,,1,,3,,4,
nz,,,,,tenancy services nz,,19,,0,0,,,,,,15,17,,13,,,17,,9,,7,,22,,17,20,,,25,,29,17,,19,31,,29,,33,34,,38,,,,60,,62,,19,,
nz,,,,,invoice nz,,2,,0,0,,,,,,1,,1,,1,,1,,,,,,,,,,1,,1,1,,1,,5,,,,,,,,,,,,,,5,,,,2
nz,,,,,lease nz,,19,,0,0,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,7,,,7,,,8,,,,,,19,,
nz,,,,,stress leave nz,,10,,0,0,,,,,,7,,5,5,,,4,,,4,3,,3,,3,4,,4,4,,5,,6,6,,4,4,,4,,4,4,,4,,4,,5,,9,,10
nz,,,,,covid test nz,,15,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,65,74,,76,,9,,14,,,,18,,15
nz,,,,,nz superannuation calculator,,51,,0,0,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,49,,45,,44,,51,
nz,,,,,redundancy letter template nz,,2,,0,0,,,,,,1,,1,,1,,1,,,,1,,1,1,,21,44,,2,1,,1,,4,4,,1,3,,2,3,,2,,3,,3,,2,,2,
nz,,,,,salary to hourly rate calculator nz,,17,,0,0,,,,,19,,,,16,,13,,,24,,20,,,8,,25,11,,10,7,,20,,22,9,,41,19,,14,13,,11,,14,,18,,14,,17,
nz,,,,,health and safety policy nz template,,8,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,4,,3,,3,,5,,9,,8,
nz,,,,,nz corporate tax rate,,10,,0,0,,,,,,,12,,8,,,,,,,,,,,,,,,,,12,,14,13,,8,11,,7,,10,12,,13,,13,,11,,,10,
nz,,,,,minister of health nz,,57,,0,0,,,,,,,,,,,,,,,,19,,,81,,24,,19,22,,26,,,,,,,48,,57,,,,,,,,,,,57,
nz,,,,,nz super rates after tax,,27,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,47,,41,,27,,27,
nz,,,,,grants nz,,7,,0,0,,,,,,9,,10,,7,,8,,,7,,5,,7,6,,4,4,,4,5,,6,,6,4,,7,7,,7,9,,6,,,7,,7,,7,
nz,,,,,retirement planning nz,,80,,0,0,,,31,,,21,,27,,19,,22,,,,15,16,,19,,39,41,,54,45,,18,,18,16,,28,,34,65,,62,,52,,,64,,54,,80,
nz,,,,,customs declaration nz,,30,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
nz,,,,,payment gateway nz,,82,,0,0,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,82,,85,,,,82
nz,,,,,personal loan comparison nz,,73,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,73
nz,,,,,pension nz how much,,41,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,66,,,,,,,,,,41,,
nz,,,,,nz labour day,,45,,0,0,,,,,,,,,,,,,,36,,43,,51,,57,51,,62,55,,43,45,,58,58,,43,,40,48,,39,,43,,38,,39,,31,,45
nz,,,,,cyclone warning nz,,53,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,46,,56,,50,,54,,51,,53,,
nz,,,,,nz redundancies,,3,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,3,
nz,,,,,nz police fines contact,,87,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,87,
nz,,,,,best online shopping websites nz,,33,,0,0,,,,,,,,,,,,,,,,,,,44,41,,54,,,23,,,,,,36,,38,60,,54,,,,48,,30,,30,,33,
nz,,,,,ways to make money online nz,,43,,0,0,,,,39,,33,,,27,,35,,,29,,21,,31,37,,28,,,24,27,,29,,29,37,,44,44,,37,59,,61,,56,,43,,43,,43,
nz,,,,,does sick leave accumulate nz,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,1
nz,,,,,tax tables 2024 nz,,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,22,,17,,24,,22,,16,,11
nz,,,,,payscale nz,,62,,0,0,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,62
nz,,,,,covid-19 nz cases,,33,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,49,,56,,45,,38,,29,,33,,
nz,,,,,trade in one nz,,30,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,48,31,,47,,,,,,43,,35,,30,
nz,,,,,chubb security : nz,,91,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,91
nz,,,,,online competitions nz,,49,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,
nz,,,,,fair pay agreements nz,,40,,0,0,,,,,91,,,,,96,,91,,,,41,,,,,11,8,,5,,3,6,,,,,,,5,,21,,,,18,,,,35,,40,
nz,,,,,nz tax legislation,,12,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,12,,
nz,,,,,nz salary,,10,,0,0,,,,38,,,,,,,,,,,,,,,,,,25,32,,36,,28,24,,22,37,,,,,,,,,,,,,,10,,
nz,,,,,emergency financial assistance nz,,53,,0,0,,,,35,,,18,,26,,17,,19,,,21,17,,18,17,,25,,20,18,,30,40,,18,,11,15,,26,33,,93,,83,,71,,42,,,53
nz,,,,,break entitlement nz,,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,2,,2,,3,3,,3,3,,3,,3,,2,,2,,
nz,,,,,nz tax breaks,,4,,0,0,,,,,,,,,,,,,,2,,5,,5,6,,5,,4,,5,,5,,5,4,,5,,,5,,5,,4,,8,,8,,4,,4
nz,,,,,percentage calculator nz,,96,,0,0,,,,,,10,5,,9,,,12,,,12,11,,20,,12,11,,15,24,,14,,69,83,,50,50,,42,60,,48,,66,,48,,53,,,,96
nz,,,,,jetstar check-in nz,,68,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,
nz,,,,,nz law registry,,57,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,42,46,,41,,67,99,,74,,38,,77,,57,,
nz,,,,,building apprentice wage nz,,25,,0,0,,,,,,,,,,,,,,,21,,21,,13,21,,58,43,,33,32,,35,,,,,,,,,,43,,46,,,,,31,,25
nz,,,,,crowd funding nz,,41,,0,0,,,,48,,,,,,,,,,,,,,,,,,31,27,,29,,32,35,,48,41,,45,27,,33,,,,51,,43,,36,,41,
nz,,,,,buy covid test nz,,71,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,25,,71,,71,,
nz,,,,,visa view nz,,28,,0,0,,,36,,,55,,54,,65,,,,,,,38,,,39,,,,62,86,,47,40,,42,46,,47,,,38,,,,,,,,,,28,
nz,,,,,health and safety courses nz,,79,,0,0,,,,,,70,,62,76,,,61,,,54,,73,71,,67,71,,62,,57,62,,50,56,,48,50,,55,,79,86,,78,,85,,63,,79,,
nz,,,,,gst threshold nz,,1,,0,0,,,,,,4,,4,,4,,3,,,3,,3,,3,3,,1,1,,1,,1,,5,,,,,,,,,,,,,,,,1,,1
nz,,,,,benefits nz,,39,,0,0,,,,,,19,20,,39,,,15,,20,,21,,38,,26,24,,25,19,,18,40,,33,56,,,,58,62,,66,,67,,43,,46,,39,,
nz,,,,,nz government policies,,41,,0,0,,,,15,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,43,,42,,36,,33,,41,
nz,,,,,setting up a company nz,,2,,0,0,,,,4,,,4,,3,,,2,,,2,,2,,2,2,,2,2,,2,2,,2,,2,2,,1,2,,1,1,,2,,,2,,2,,2,
nz,,,,,redundancy notice period nz,,3,,0,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,
nz,,,,,casual contract template nz,,1,,0,0,,,2,,,2,,,2,,2,,,2,,2,,2,2,,,,,,,,,,,,,2,,2,2,,2,,2,,,,,,1,,1
nz,,,,,trademark name nz,,3,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,,
nz,,,,,nz insurance companies,,88,,0,0,,,,,,30,,35,,35,,24,,,33,,41,,38,35,,33,32,,36,56,,46,55,,96,97,,97,,94,90,,99,,83,,81,,88,,
nz,,,,,casual contracts nz,,2,,0,0,,,,2,,,,,,,,,,,,,,,,,,4,2,,2,,2,,,,,,,,,,,,,,,,,,2,,
nz,,,,,bankruptcy and insolvency nz,,23,,0,0,,,20,,,21,,17,,19,,10,,,10,,12,,13,14,,12,,10,7,,9,9,,11,10,,15,17,,19,,,,15,,21,,16,,,23
nz,,,,,nz tax back calculator,,29,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,20,20,,29,,22,,27,,29,,
nz,,,,,apply for pension nz,,98,,0,0,,,,,,,,,,,,76,,,,,,,,,,,,,87,74,,77,90,,78,,73,65,,99,,,93,,,,81,,98,,
nz,,,,,nz car insurance calculator,,82,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,79,,82,
nz,,,,,airbnb ashburton nz,,41,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,
nz,,,,,ir330 form nz,,24,,0,0,,,,,,,,,6,,,14,,,,15,,19,21,,17,21,,9,11,,14,,14,32,,38,40,,33,47,,45,,38,,25,,22,,24,
nz,,,,,who delivers ups in nz,,70,,0,0,,,,,,,,,,,,,,,,,,,,,,80,,,,68,83,,77,71,,75,49,,62,,,,74,,42,,72,,,,70
nz,,,,,apply immigration govt nz dashboard,,32,,0,0,,,,,,,,,,,,,,,,,,,,,,32,,34,,,,,,32,,,,,53,43,,70,,20,,26,,,,32,
nz,,,,,salary expectations nz,,83,,0,0,,,,,,,,,,,,,,,,,,,,,,49,,,80,,,,,,,80,,,,,,,,,,,,,93,,83
nz,,,,,finance ministry nz,,26,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,27,34,,42,,,,34,,38,,23,,26,
nz,,,,,builder hourly rate nz,,13,,0,0,,,17,,,16,,24,,19,,23,,,,13,13,,12,,18,16,,16,20,,25,,22,14,,31,,14,17,,,,,,,,,,,,13
nz,,,,,gst equation nz,,43,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,41,,,,43
nz,,,,,frequency nz,,41,,0,0,,,,,,,,,,,,,,,,,,,,,,83,,,,,84,,,,,94,76,,,,,,,,,,,54,,41,
nz,,,,,amazon shopping nz,,70,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,
nz,,,,,domestic violence leave nz,,4,,0,0,,,,,,3,,3,3,,,4,,,3,,3,3,,3,,7,4,,3,3,,3,3,,3,,2,4,,4,3,,,,,,3,,4,,
nz,,,,,nz gst number search,,3,,0,0,,,,,,5,,4,,5,,3,,,,,,,,,,,,,3,3,,3,,3,3,,,,,,,,,,,,,,2,,3
nz,,,,,part time work from home jobs nz,,91,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,91,,
nz,,,,,nz fraudsters,,43,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,43,,
nz,,,,,make a will nz,,96,,0,0,,,,,,,,,,90,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,
nz,,,,,nz accountant,,7,,0,0,,,,,,,,,35,,,49,,,,,,,,,,,,,16,50,,18,27,,44,,55,69,,,,,,,,38,,32,,,7
nz,,,,,what's my home worth nz,,81,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,
nz,,,,,nz custom duty,,9,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10,7,,6,,,,5,,7,,6,,9,
nz,,,,,when is labour day nz,,29,,0,0,,,,,,20,,20,,34,,27,,,30,,33,38,,37,40,,54,,42,38,,52,,65,36,,36,42,,41,51,,47,,,,28,,29,,
nz,,,,,how do i report a positive covid test nz,,33,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,29,,31,,30,,33
nz,,,,,myir login nz login,,42,,0,0,,,,,,28,,29,28,,,41,,31,,35,,31,,33,38,,,,,,,,,52,,,,,,,,,,,,,43,,42,,
nz,,,,,online marketing courses nz,,60,,0,0,,,84,,,69,,41,,42,,,37,,,29,,16,26,,15,22,,23,,39,,,,,,,,,,,,,,,,,,,60,,
nz,,,,,work store nz,,87,,0,0,,,,,,,,,,,,,,,,,,,39,64,,46,,57,59,,71,,,,,,,,,,,,,,,,,,93,,87
nz,,,,,nz market research,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,1,1,,1,,1,,1,,1,,1
nz,,,,,innovate nz,,85,,0,0,,,,,,34,37,,30,,,29,,71,,43,,66,,,70,,76,67,,65,73,,73,,,,,,,,,,,,,,,,85,,
nz,,,,,apprentice wage nz,,8,,0,0,,,,,,10,,8,10,,,8,,,13,,6,7,,7,,82,11,,9,11,,24,,,,,,,,,,,,,,,,,9,,8
nz,,,,,marriage certificate nz online,,59,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,59,,
nz,,,,,painting by numbers for adults nz,,79,,0,0,,,,,,,,,,,,,,,,,,,,,,71,,79,72,,73,70,,88,,,,,,,,,,,,,,71,,79,
nz,,,,,whos number is this nz,,72,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,
nz,,,,,law of contract nz,,28,,0,0,,,,,,,,,,,,,,,,,,,,,,10,,10,9,,12,13,,15,17,,19,16,,39,,,,41,,39,,17,,28,
nz,,,,,how much to charge for travel per km nz,,78,,0,0,,,,35,,52,,58,,,,,,,,,,,,,,,,,65,47,,,,88,92,,95,92,,96,,,70,,,74,,71,,78,
nz,,,,,credit agencies nz,,90,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,
nz,,,,,nz courier cost,,79,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,
nz,,,,,courier rates nz,,20,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,20,,
nz,,,,,labor day 2023 nz,,53,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,36,37,,,,,14,,32,,53,
nz,,,,,tax in nz calculator,,45,,0,0,,,,,,,,,,,,,,,,21,,22,25,,26,,27,33,,23,24,,28,48,,46,49,,57,80,,22,,26,,47,,41,,45,
nz,,,,,ocp nz,,37,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,75,,58,,40,38,,22,27,,37,53,,53,,,63,,29,,37,
nz,,,,,find my tax code nz,,16,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,21,,28,,24,,17,,13,,14,,16
nz,,,,,earn money online nz,,49,,0,0,,,,,,42,,37,,21,,31,,,37,,30,,37,39,,32,36,,38,,39,36,,40,45,,43,47,,62,,,,69,,38,,36,,49,
nz,,,,,my one nz app,,56,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,67,,,,,,,,,52,,56,,
nz,,,,,1-day co nz,,88,,0,0,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,73,,88
nz,,,,,domain registry nz,,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,,26,26,,27,,25,,32,,,11,,
nz,,,,,shop site nz,,31,,0,0,,,,,,,,,,,,25,,,,,83,,68,67,,17,,,,34,,,,,,,,,,,,,,,,,,,31,,
nz,,,,,when is easter nz,,22,,0,0,,,,,,,,,17,,,14,,,15,,10,11,,12,,11,12,,14,10,,12,13,,,,,24,,11,17,,24,,27,,35,,22,,
nz,,,,,accounting software nz,,48,,0,0,,,,,,12,,11,,7,,4,,,10,,8,,10,10,,11,7,,6,,20,,49,82,,27,22,,49,23,,22,,30,,19,,32,,48,
nz,,,,,guiding nz,,56,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,56,,
nz,,,,,identity theft nz,,65,,0,0,,,,54,,41,,38,,,32,,38,,,34,,45,50,,44,,,,,,,,53,59,,,,62,,64,81,,70,,92,,84,,,,65
nz,,,,,nz employment relations,,51,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,38,,,44,,,54,,40,,51,
nz,,,,,how much is the dole nz,,38,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,37,51,,35,,32,,30,,,,38
nz,,,,,ipayroll login nz,,76,,0,0,,,,,,,,,73,,,90,,,83,,77,98,,92,,,,,91,82,,79,79,,70,67,,84,,93,,,,,,,,,76,,
nz,,,,,nz pay rates,,3,,0,0,,,,8,,,7,,7,,,9,,,,,,,,,,7,1,,6,,7,5,,6,5,,4,5,,5,,,,,,,,,3,,
nz,,,,,mileage reimbursement rate nz,,28,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,39,,38,,19,,22,,28,,
nz,,,,,inland revenue refunds nz,,22,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,21,,42,,,,,,,,,,25,,22
nz,,,,,delivery company nz,,41,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,32,,,,41
nz,,,,,nz privacy commissioner,,33,,0,0,,,,,,,38,,28,,,52,,,,,,,,,,,,,44,,31,,32,,48,61,,56,,,79,,,,63,,68,,33,,
nz,,,,,online side hustles nz,,38,,0,0,,,,,,,,,,,,,,,,,,,23,,20,,,,17,,18,,43,22,,28,,29,27,,35,,64,,37,,38,,,38,
nz,,,,,postage calculator nz,,75,,0,0,,,31,,,28,,19,,27,,30,,,26,,24,,22,,25,25,,26,24,,25,27,,31,,39,47,,53,58,,82,,61,,,,,,75,
nz,,,,,govt nz pay,,29,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,
nz,,,,,anzac day trading hours nz,,86,,0,0,,,,,,20,,20,,42,,32,,,28,,87,,95,89,,71,,70,64,,79,64,,,,,,,,,,,,,79,,,,86,,
nz,,,,,best paid jobs nz,,73,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,73,,
nz,,,,,best way to invest $50k in nz,,16,,0,0,,,,,,25,,28,,31,,22,,,18,,25,,30,9,,11,,12,12,,13,14,,15,11,,8,10,,14,,13,,15,,15,,13,,16,
nz,,,,,tax declaration form nz,,21,,0,0,,,,,,5,,7,,7,,13,,,8,,18,,14,10,,11,10,,11,13,,12,,14,17,,11,14,,32,13,,13,,,23,,19,,21,
nz,,,,,sub contractor agreement nz,,10,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,16,,16,,19,,18,,13,,,10,
